Date,WS [MPH],QC
2021-02-14 09:00:00,9.14,QA'ed
2021-02-14 09:15:00,9.04,QA'ed
2021-02-14 09:30:00,8.46,QA'ed
2021-02-14 09:45:00,10.87,QA'ed
2021-02-14 10:00:00,7.39,QA'ed
2021-02-14 10:30:00,6.67,QA'ed
2021-02-14 10:45:00,9.11,QA'ed
2021-02-14 11:00:00,11.33,QA'ed
2021-02-14 11:15:00,12.16,QA'ed
2021-02-14 11:30:00,10.39,QA'ed
2021-02-14 11:45:00,9.31,QA'ed
2021-02-14 12:00:00,10.85,QA'ed
2021-02-14 12:15:00,9.24,QA'ed
2021-02-14 12:30:00,8.18,QA'ed
2021-02-14 12:45:00,7.43,QA'ed
2021-02-14 13:00:00,7.98,QA'ed
2021-02-14 13:15:00,8.83,QA'ed
2021-02-14 13:30:00,8.13,QA'ed
2021-02-14 13:45:00,7.36,QA'ed
2021-02-14 14:00:00,7.65,QA'ed
2021-02-14 14:15:00,7.54,QA'ed
2021-02-14 14:30:00,7.79,QA'ed
2021-02-14 14:45:00,9.22,QA'ed
2021-02-14 15:00:00,10.17,QA'ed
2021-02-14 15:15:00,11.52,QA'ed
2021-02-14 15:30:00,11.38,QA'ed
2021-02-14 15:45:00,9.25,QA'ed
2021-02-14 16:00:00,10.0,QA'ed
2021-02-14 16:15:00,9.39,QA'ed
2021-02-14 16:30:00,8.46,QA'ed
2021-02-14 16:45:00,8.41,QA'ed
2021-02-14 17:00:00,9.15,QA'ed
2021-02-14 17:15:00,9.03,QA'ed
2021-02-14 17:30:00,8.94,QA'ed
2021-02-14 17:45:00,8.33,QA'ed
2021-02-14 18:00:00,8.65,QA'ed
2021-02-14 18:15:00,11.05,QA'ed
2021-02-14 18:30:00,13.43,QA'ed
2021-02-14 18:45:00,14.62,QA'ed
2021-02-14 19:00:00,12.99,QA'ed
2021-02-14 19:15:00,10.02,QA'ed
2021-02-14 19:30:00,10.21,QA'ed
2021-02-14 19:45:00,11.28,QA'ed
2021-02-14 20:00:00,11.27,QA'ed
2021-02-14 20:15:00,9.78,QA'ed
2021-02-14 20:30:00,7.44,QA'ed
2021-02-14 20:45:00,6.58,QA'ed
2021-02-14 21:00:00,4.09,QA'ed
2021-02-14 21:15:00,6.34,QA'ed
2021-02-14 21:30:00,7.55,QA'ed
2021-02-14 21:45:00,7.29,QA'ed
2021-02-14 22:00:00,7.43,QA'ed
2021-02-14 22:15:00,6.97,QA'ed
2021-02-14 22:30:00,6.62,QA'ed
2021-02-14 22:45:00,5.96,QA'ed
2021-02-14 23:00:00,5.67,QA'ed
2021-02-14 23:15:00,5.53,QA'ed
2021-02-14 23:30:00,6.25,QA'ed
2021-02-14 23:45:00,5.36,QA'ed
2021-02-15 00:00:00,5.43,QA'ed
2021-02-15 00:15:00,6.15,QA'ed
2021-02-15 00:30:00,4.94,QA'ed
2021-02-15 00:45:00,4.36,QA'ed
2021-02-15 01:00:00,4.65,QA'ed
2021-02-15 01:15:00,5.76,QA'ed
2021-02-15 01:30:00,6.09,QA'ed
2021-02-15 01:45:00,7.15,QA'ed
2021-02-15 02:00:00,7.17,QA'ed
2021-02-15 02:15:00,7.54,QA'ed
2021-02-15 02:30:00,7.49,QA'ed
2021-02-15 02:45:00,6.73,QA'ed
2021-02-15 03:00:00,5.25,QA'ed
2021-02-15 03:15:00,7.29,QA'ed
2021-02-15 03:30:00,6.13,QA'ed
2021-02-15 03:45:00,6.51,QA'ed
2021-02-15 04:00:00,7.3,QA'ed
2021-02-15 04:15:00,6.94,QA'ed
2021-02-15 04:30:00,7.75,QA'ed
2021-02-15 04:45:00,7.41,QA'ed
2021-02-15 05:00:00,6.44,QA'ed
2021-02-15 05:15:00,6.36,QA'ed
2021-02-15 05:30:00,6.36,QA'ed
2021-02-15 05:45:00,6.29,QA'ed
2021-02-15 06:00:00,6.92,QA'ed
2021-02-15 06:15:00,7.3,QA'ed
2021-02-15 06:30:00,6.84,QA'ed
2021-02-15 06:45:00,6.51,QA'ed
2021-02-15 07:00:00,5.93,QA'ed
2021-02-15 07:15:00,5.75,QA'ed
2021-02-15 07:30:00,6.83,QA'ed
2021-02-15 07:45:00,7.59,QA'ed
2021-02-15 08:00:00,7.21,QA'ed
2021-02-15 08:15:00,6.58,QA'ed
2021-02-15 08:30:00,5.54,QA'ed
2021-02-15 08:45:00,5.75,QA'ed
2021-02-15 09:00:00,5.82,QA'ed
2021-02-15 09:15:00,6.14,QA'ed
2021-02-15 09:30:00,6.0,QA'ed
2021-02-15 09:45:00,6.2,QA'ed
2021-02-15 10:00:00,5.84,QA'ed
2021-02-15 10:15:00,5.28,QA'ed
2021-02-15 10:30:00,3.72,QA'ed
2021-02-15 10:45:00,2.88,QA'ed
2021-02-15 11:00:00,3.72,QA'ed
2021-02-15 11:15:00,3.67,QA'ed
2021-02-15 11:30:00,4.44,QA'ed
2021-02-15 11:45:00,4.44,QA'ed
2021-02-15 12:00:00,3.61,QA'ed
2021-02-15 12:15:00,1.62,QA'ed
2021-02-15 12:30:00,4.76,QA'ed
2021-02-15 12:45:00,8.36,QA'ed
2021-02-15 13:00:00,8.55,QA'ed
2021-02-15 13:15:00,10.92,QA'ed
2021-02-15 13:30:00,11.84,QA'ed
2021-02-15 13:45:00,11.45,QA'ed
2021-02-15 14:00:00,11.29,QA'ed
2021-02-15 14:15:00,11.35,QA'ed
2021-02-15 14:30:00,12.2,QA'ed
2021-02-15 14:45:00,11.88,QA'ed
2021-02-15 15:00:00,14.06,QA'ed
2021-02-15 15:15:00,13.12,QA'ed
2021-02-15 15:30:00,14.2,QA'ed
2021-02-15 15:45:00,12.79,QA'ed
2021-02-15 16:00:00,12.6,QA'ed
2021-02-15 16:15:00,14.14,QA'ed
2021-02-15 16:30:00,13.16,QA'ed
2021-02-15 16:45:00,12.27,QA'ed
2021-02-15 17:00:00,13.87,QA'ed
2021-02-15 17:15:00,16.08,QA'ed
2021-02-15 17:30:00,15.62,QA'ed
2021-02-15 17:45:00,15.74,QA'ed
2021-02-15 18:00:00,13.23,QA'ed
2021-02-15 18:15:00,11.01,QA'ed
2021-02-15 18:30:00,13.4,QA'ed
2021-02-15 18:45:00,13.84,QA'ed
2021-02-15 19:00:00,13.87,QA'ed
2021-02-15 19:15:00,11.63,QA'ed
2021-02-15 19:30:00,10.55,QA'ed
2021-02-15 19:45:00,8.8,QA'ed
2021-02-15 20:00:00,9.77,QA'ed
2021-02-15 20:15:00,9.64,QA'ed
2021-02-15 20:30:00,9.87,QA'ed
2021-02-15 20:45:00,9.36,QA'ed
2021-02-15 21:00:00,9.65,QA'ed
2021-02-15 21:15:00,11.05,QA'ed
2021-02-15 21:30:00,11.22,QA'ed
2021-02-15 21:45:00,11.68,QA'ed
2021-02-15 22:00:00,10.38,QA'ed
2021-02-15 22:15:00,11.43,QA'ed
2021-02-15 22:30:00,12.08,QA'ed
2021-02-15 22:45:00,12.1,QA'ed
2021-02-15 23:00:00,11.21,QA'ed
2021-02-15 23:15:00,11.03,QA'ed
2021-02-15 23:30:00,12.39,QA'ed
2021-02-15 23:45:00,13.61,QA'ed
2021-02-16 00:00:00,13.28,QA'ed
2021-02-16 00:15:00,11.2,QA'ed
2021-02-16 00:30:00,11.4,QA'ed
2021-02-16 00:45:00,12.96,QA'ed
2021-02-16 01:00:00,12.96,QA'ed
2021-02-16 01:15:00,13.02,QA'ed
2021-02-16 01:30:00,12.2,QA'ed
2021-02-16 01:45:00,11.3,QA'ed
2021-02-16 02:00:00,11.51,QA'ed
2021-02-16 02:15:00,10.24,QA'ed
2021-02-16 02:30:00,13.26,QA'ed
2021-02-16 02:45:00,14.24,QA'ed
2021-02-16 03:00:00,14.04,QA'ed
2021-02-16 03:15:00,14.5,QA'ed
2021-02-16 03:30:00,14.64,QA'ed
2021-02-16 03:45:00,13.5,QA'ed
2021-02-16 04:00:00,12.18,QA'ed
2021-02-16 04:15:00,12.48,QA'ed
2021-02-16 04:30:00,12.6,QA'ed
2021-02-16 04:45:00,12.14,QA'ed
2021-02-16 05:00:00,13.56,QA'ed
2021-02-16 05:15:00,13.41,QA'ed
2021-02-16 05:30:00,12.21,QA'ed
2021-02-16 05:45:00,12.6,QA'ed
2021-02-16 06:00:00,11.18,QA'ed
2021-02-16 06:15:00,11.44,QA'ed
2021-02-16 06:30:00,12.17,QA'ed
2021-02-16 06:45:00,12.57,QA'ed
2021-02-16 07:00:00,10.83,QA'ed
2021-02-16 07:15:00,10.28,QA'ed
2021-02-16 07:30:00,14.44,QA'ed
2021-02-16 07:45:00,15.15,QA'ed
2021-02-16 08:00:00,14.0,QA'ed
2021-02-16 08:15:00,13.06,QA'ed
2021-02-16 08:30:00,11.94,QA'ed
2021-02-16 08:45:00,10.99,QA'ed
2021-02-16 09:00:00,11.19,QA'ed
2021-02-16 09:15:00,17.31,QA'ed
2021-02-16 09:30:00,14.13,QA'ed
2021-02-16 09:45:00,13.54,QA'ed
2021-02-16 10:00:00,19.3,QA'ed
2021-02-16 10:15:00,20.93,QA'ed
2021-02-16 10:30:00,18.74,QA'ed
2021-02-16 10:45:00,16.88,QA'ed
2021-02-16 11:00:00,14.91,QA'ed
2021-02-16 11:15:00,13.67,QA'ed
2021-02-16 11:30:00,12.55,QA'ed
2021-02-16 11:45:00,11.69,QA'ed
2021-02-16 12:00:00,10.2,QA'ed
2021-02-16 12:15:00,9.14,QA'ed
2021-02-16 12:30:00,7.45,QA'ed
2021-02-16 12:45:00,9.07,QA'ed
2021-02-16 13:00:00,9.44,QA'ed
2021-02-16 13:15:00,10.13,QA'ed
2021-02-16 13:30:00,7.69,QA'ed
2021-02-16 13:45:00,5.25,QA'ed
2021-02-16 14:00:00,4.04,QA'ed
2021-02-16 14:15:00,6.12,QA'ed
2021-02-16 14:30:00,6.47,QA'ed
2021-02-16 14:45:00,8.42,QA'ed
2021-02-16 15:00:00,9.68,QA'ed
2021-02-16 15:15:00,13.52,QA'ed
2021-02-16 15:30:00,12.84,QA'ed
2021-02-16 15:45:00,11.53,QA'ed
2021-02-16 16:00:00,11.31,QA'ed
2021-02-16 16:15:00,11.58,QA'ed
2021-02-16 16:30:00,13.34,QA'ed
2021-02-16 16:45:00,13.04,QA'ed
2021-02-16 17:00:00,8.66,QA'ed
2021-02-16 17:15:00,11.62,QA'ed
2021-02-16 17:30:00,12.06,QA'ed
2021-02-16 17:45:00,10.97,QA'ed
2021-02-16 18:00:00,11.79,QA'ed
2021-02-16 18:15:00,11.09,QA'ed
2021-02-16 18:30:00,10.67,QA'ed
2021-02-16 18:45:00,11.21,QA'ed
2021-02-16 19:00:00,11.61,QA'ed
2021-02-16 19:15:00,9.31,QA'ed
2021-02-16 19:30:00,7.08,QA'ed
2021-02-16 19:45:00,6.57,QA'ed
2021-02-16 20:00:00,7.68,QA'ed
2021-02-16 20:15:00,9.56,QA'ed
2021-02-16 20:30:00,9.26,QA'ed
2021-02-16 20:45:00,7.01,QA'ed
2021-02-16 21:00:00,8.73,QA'ed
2021-02-16 21:15:00,9.13,QA'ed
2021-02-16 21:30:00,9.21,QA'ed
2021-02-16 21:45:00,9.76,QA'ed
2021-02-16 22:00:00,8.16,QA'ed
2021-02-16 22:15:00,8.05,QA'ed
2021-02-16 22:30:00,7.34,QA'ed
2021-02-16 22:45:00,7.08,QA'ed
2021-02-16 23:00:00,7.1,QA'ed
2021-02-16 23:15:00,8.71,QA'ed
2021-02-16 23:30:00,7.46,QA'ed
2021-02-16 23:45:00,7.42,QA'ed
2021-02-17 00:00:00,8.7,QA'ed
2021-02-17 00:15:00,8.95,QA'ed
2021-02-17 00:30:00,10.83,QA'ed
2021-02-17 00:45:00,11.54,QA'ed
2021-02-17 01:00:00,10.26,QA'ed
2021-02-17 01:15:00,9.71,QA'ed
2021-02-17 01:30:00,10.77,QA'ed
2021-02-17 01:45:00,10.03,QA'ed
2021-02-17 02:00:00,10.77,QA'ed
2021-02-17 02:15:00,11.76,QA'ed
2021-02-17 02:30:00,11.09,QA'ed
2021-02-17 02:45:00,10.63,QA'ed
2021-02-17 03:00:00,10.44,QA'ed
2021-02-17 03:15:00,9.7,QA'ed
2021-02-17 03:30:00,9.58,QA'ed
2021-02-17 03:45:00,9.16,QA'ed
2021-02-17 04:00:00,8.32,QA'ed
2021-02-17 04:15:00,4.27,QA'ed
2021-02-17 04:30:00,2.85,QA'ed
2021-02-17 04:45:00,9.42,QA'ed
2021-02-17 05:00:00,5.12,QA'ed
2021-02-17 05:15:00,13.31,QA'ed
2021-02-17 05:30:00,12.83,QA'ed
2021-02-17 05:45:00,11.11,QA'ed
2021-02-17 06:00:00,9.92,QA'ed
2021-02-17 06:15:00,9.3,QA'ed
2021-02-17 06:30:00,9.18,QA'ed
2021-02-17 06:45:00,9.22,QA'ed
2021-02-17 07:00:00,8.37,QA'ed
2021-02-17 07:15:00,4.18,QA'ed
2021-02-17 07:30:00,2.51,QA'ed
2021-02-17 07:45:00,3.73,QA'ed
2021-02-17 08:00:00,3.27,QA'ed
2021-02-17 08:15:00,3.36,QA'ed
2021-02-17 08:30:00,0.91,QA'ed
2021-02-17 08:45:00,0.02,QA'ed
2021-02-17 09:00:00,0.25,QA'ed
2021-02-17 09:15:00,2.12,QA'ed
2021-02-17 09:30:00,4.64,QA'ed
2021-02-17 09:45:00,6.84,QA'ed
2021-02-17 10:00:00,6.87,QA'ed
2021-02-17 10:15:00,10.76,QA'ed
2021-02-17 10:30:00,10.54,QA'ed
2021-02-17 10:45:00,8.49,QA'ed
2021-02-17 11:00:00,7.31,QA'ed
2021-02-17 11:15:00,7.7,QA'ed
2021-02-17 11:30:00,7.64,QA'ed
2021-02-17 11:45:00,7.63,QA'ed
2021-02-17 12:00:00,6.66,QA'ed
2021-02-17 12:15:00,6.67,QA'ed
2021-02-17 12:30:00,5.74,QA'ed
2021-02-17 12:45:00,5.31,QA'ed
2021-02-17 13:00:00,6.03,QA'ed
2021-02-17 13:15:00,5.84,QA'ed
2021-02-17 13:30:00,5.89,QA'ed
2021-02-17 13:45:00,7.27,QA'ed
2021-02-17 14:00:00,7.72,QA'ed
2021-02-17 14:15:00,8.36,QA'ed
2021-02-17 14:30:00,8.64,QA'ed
2021-02-17 14:45:00,9.61,QA'ed
2021-02-17 15:00:00,9.24,QA'ed
2021-02-17 15:15:00,8.64,QA'ed
2021-02-17 15:30:00,6.53,QA'ed
2021-02-17 15:45:00,5.11,QA'ed
2021-02-17 16:00:00,4.35,QA'ed
2021-02-17 16:15:00,2.71,QA'ed
2021-02-17 16:30:00,2.98,QA'ed
2021-02-17 16:45:00,3.33,QA'ed
2021-02-17 17:00:00,3.49,QA'ed
2021-02-17 17:15:00,7.05,QA'ed
2021-02-17 17:30:00,12.14,QA'ed
2021-02-17 17:45:00,12.86,QA'ed
2021-02-17 18:00:00,10.26,QA'ed
2021-02-17 18:15:00,12.77,QA'ed
2021-02-17 18:30:00,11.73,QA'ed
2021-02-17 18:45:00,13.57,QA'ed
2021-02-17 19:00:00,14.1,QA'ed
2021-02-17 19:15:00,14.36,QA'ed
2021-02-17 19:30:00,13.16,QA'ed
2021-02-17 19:45:00,13.54,QA'ed
2021-02-17 20:00:00,10.05,QA'ed
2021-02-17 20:15:00,8.71,QA'ed
2021-02-17 20:30:00,14.83,QA'ed
2021-02-17 20:45:00,16.24,QA'ed
2021-02-17 21:00:00,11.64,QA'ed
2021-02-17 21:15:00,3.7,QA'ed
2021-02-17 21:30:00,6.53,QA'ed
2021-02-17 21:45:00,5.33,QA'ed
2021-02-17 22:00:00,7.32,QA'ed
2021-02-17 22:15:00,8.44,QA'ed
2021-02-17 22:30:00,8.56,QA'ed
2021-02-17 22:45:00,7.48,QA'ed
2021-02-17 23:00:00,7.9,QA'ed
2021-02-17 23:15:00,7.15,QA'ed
2021-02-17 23:30:00,6.36,QA'ed
2021-02-17 23:45:00,7.27,QA'ed
2021-02-18 00:00:00,7.69,QA'ed
2021-02-18 00:15:00,6.97,QA'ed
2021-02-18 00:30:00,6.53,QA'ed
2021-02-18 00:45:00,6.73,QA'ed
2021-02-18 01:00:00,6.9,QA'ed
2021-02-18 01:15:00,6.82,QA'ed
2021-02-18 01:30:00,6.41,QA'ed
2021-02-18 01:45:00,5.37,QA'ed
2021-02-18 02:00:00,4.6,QA'ed
2021-02-18 02:15:00,4.59,QA'ed
2021-02-18 02:30:00,5.18,QA'ed
2021-02-18 02:45:00,5.38,QA'ed
2021-02-18 03:00:00,5.51,QA'ed
2021-02-18 03:15:00,5.9,QA'ed
2021-02-18 03:30:00,6.54,QA'ed
2021-02-18 03:45:00,6.76,QA'ed
2021-02-18 04:00:00,7.15,QA'ed
2021-02-18 04:15:00,7.39,QA'ed
2021-02-18 04:30:00,7.72,QA'ed
2021-02-18 04:45:00,8.4,QA'ed
2021-02-18 05:00:00,8.66,QA'ed
2021-02-18 05:15:00,8.09,QA'ed
2021-02-18 05:30:00,9.83,QA'ed
2021-02-18 05:45:00,10.05,QA'ed
2021-02-18 06:00:00,10.71,QA'ed
2021-02-18 06:15:00,11.58,QA'ed
2021-02-18 06:30:00,10.88,QA'ed
2021-02-18 06:45:00,10.66,QA'ed
2021-02-18 07:00:00,10.23,QA'ed
2021-02-18 07:15:00,9.73,QA'ed
2021-02-18 07:30:00,10.74,QA'ed
2021-02-18 07:45:00,10.74,QA'ed
2021-02-18 08:00:00,10.57,QA'ed
2021-02-18 08:15:00,10.64,QA'ed
2021-02-18 08:30:00,9.65,QA'ed
2021-02-18 08:45:00,9.28,QA'ed
2021-02-18 09:00:00,8.76,QA'ed
2021-02-18 09:15:00,7.86,QA'ed
2021-02-18 09:30:00,7.25,QA'ed
2021-02-18 09:45:00,7.93,QA'ed
2021-02-18 10:00:00,8.53,QA'ed
2021-02-18 10:15:00,8.06,QA'ed
2021-02-18 10:30:00,8.36,QA'ed
2021-02-18 10:45:00,9.61,QA'ed
2021-02-18 11:00:00,11.88,QA'ed
2021-02-18 11:15:00,10.37,QA'ed
2021-02-18 11:30:00,9.06,QA'ed
2021-02-18 11:45:00,9.05,QA'ed
2021-02-18 12:00:00,9.46,QA'ed
2021-02-18 12:15:00,8.46,QA'ed
2021-02-18 12:30:00,7.69,QA'ed
2021-02-18 12:45:00,7.0,QA'ed
2021-02-18 13:00:00,7.0,QA'ed
2021-02-18 13:15:00,7.38,QA'ed
2021-02-18 13:30:00,6.61,QA'ed
2021-02-18 13:45:00,7.31,QA'ed
2021-02-18 14:00:00,8.4,QA'ed
2021-02-18 14:15:00,5.67,QA'ed
2021-02-18 14:30:00,5.68,QA'ed
2021-02-18 14:45:00,6.07,QA'ed
2021-02-18 15:00:00,5.08,QA'ed
2021-02-18 15:15:00,5.7,QA'ed
2021-02-18 15:30:00,4.57,QA'ed
2021-02-18 15:45:00,5.27,QA'ed
2021-02-18 16:00:00,6.36,QA'ed
2021-02-18 16:15:00,7.94,QA'ed
2021-02-18 16:30:00,8.13,QA'ed
2021-02-18 16:45:00,8.33,QA'ed
2021-02-18 17:00:00,9.79,QA'ed
2021-02-18 17:15:00,10.82,QA'ed
2021-02-18 17:30:00,10.49,QA'ed
2021-02-18 17:45:00,8.72,QA'ed
2021-02-18 18:00:00,11.11,QA'ed
2021-02-18 18:15:00,10.72,QA'ed
2021-02-18 18:30:00,10.66,QA'ed
2021-02-18 18:45:00,10.43,QA'ed
2021-02-18 19:00:00,9.23,QA'ed
2021-02-18 19:15:00,9.95,QA'ed
2021-02-18 19:30:00,9.74,QA'ed
2021-02-18 19:45:00,9.32,QA'ed
2021-02-18 20:00:00,9.45,QA'ed
2021-02-18 20:15:00,9.78,QA'ed
2021-02-18 20:30:00,10.65,QA'ed
2021-02-18 20:45:00,9.29,QA'ed
2021-02-18 21:00:00,9.69,QA'ed
2021-02-18 21:15:00,10.95,QA'ed
2021-02-18 21:30:00,10.9,QA'ed
2021-02-18 21:45:00,10.21,QA'ed
2021-02-18 22:00:00,9.84,QA'ed
2021-02-18 22:15:00,8.86,QA'ed
2021-02-18 22:30:00,9.21,QA'ed
2021-02-18 22:45:00,9.75,QA'ed
2021-02-18 23:00:00,9.87,QA'ed
2021-02-18 23:15:00,9.46,QA'ed
2021-02-18 23:30:00,10.03,QA'ed
2021-02-18 23:45:00,9.24,QA'ed
2021-02-19 00:00:00,6.93,QA'ed
2021-02-19 00:15:00,7.6,QA'ed
2021-02-19 00:30:00,8.94,QA'ed
2021-02-19 00:45:00,8.58,QA'ed
2021-02-19 01:00:00,7.39,QA'ed
2021-02-19 01:15:00,7.3,QA'ed
2021-02-19 01:30:00,7.74,QA'ed
2021-02-19 01:45:00,7.43,QA'ed
2021-02-19 02:00:00,8.06,QA'ed
2021-02-19 02:15:00,9.09,QA'ed
2021-02-19 02:30:00,10.44,QA'ed
2021-02-19 02:45:00,11.39,QA'ed
2021-02-19 03:00:00,11.33,QA'ed
2021-02-19 03:15:00,11.46,QA'ed
2021-02-19 03:30:00,10.73,QA'ed
2021-02-19 03:45:00,10.99,QA'ed
2021-02-19 04:00:00,11.04,QA'ed
2021-02-19 04:15:00,9.45,QA'ed
2021-02-19 04:30:00,9.52,QA'ed
2021-02-19 04:45:00,8.83,QA'ed
2021-02-19 05:00:00,9.36,QA'ed
2021-02-19 05:15:00,10.35,QA'ed
2021-02-19 05:30:00,9.7,QA'ed
2021-02-19 05:45:00,8.83,QA'ed
2021-02-19 06:00:00,7.73,QA'ed
2021-02-19 06:15:00,9.49,QA'ed
2021-02-19 06:30:00,9.4,QA'ed
2021-02-19 06:45:00,8.7,QA'ed
2021-02-19 07:00:00,9.35,QA'ed
2021-02-19 07:15:00,9.67,QA'ed
2021-02-19 07:30:00,9.82,QA'ed
2021-02-19 07:45:00,11.01,QA'ed
2021-02-19 08:00:00,11.98,QA'ed
2021-02-19 08:15:00,11.9,QA'ed
2021-02-19 08:30:00,11.48,QA'ed
2021-02-19 08:45:00,11.26,QA'ed
2021-02-19 09:00:00,11.31,QA'ed
2021-02-19 09:15:00,10.15,QA'ed
2021-02-19 09:30:00,10.73,QA'ed
2021-02-19 09:45:00,10.68,QA'ed
2021-02-19 10:00:00,11.69,QA'ed
2021-02-19 10:15:00,11.31,QA'ed
2021-02-19 10:30:00,12.48,QA'ed
2021-02-19 10:45:00,12.92,QA'ed
2021-02-19 11:00:00,11.43,QA'ed
2021-02-19 11:15:00,11.6,QA'ed
2021-02-19 11:30:00,9.42,QA'ed
2021-02-19 11:45:00,11.82,QA'ed
2021-02-19 12:00:00,13.07,QA'ed
2021-02-19 12:15:00,12.18,QA'ed
2021-02-19 12:30:00,11.86,QA'ed
2021-02-19 12:45:00,13.07,QA'ed
2021-02-19 13:00:00,13.71,QA'ed
2021-02-19 13:15:00,12.44,QA'ed
2021-02-19 13:30:00,14.39,QA'ed
2021-02-19 13:45:00,14.55,QA'ed
2021-02-19 14:00:00,11.78,QA'ed
2021-02-19 14:15:00,12.77,QA'ed
2021-02-19 14:30:00,13.54,QA'ed
2021-02-19 14:45:00,13.92,QA'ed
2021-02-19 15:00:00,14.93,QA'ed
2021-02-19 15:15:00,15.86,QA'ed
2021-02-19 15:30:00,16.73,QA'ed
2021-02-19 15:45:00,15.35,QA'ed
2021-02-19 16:00:00,15.09,QA'ed
2021-02-19 16:15:00,14.65,QA'ed
2021-02-19 16:30:00,15.84,QA'ed
2021-02-19 16:45:00,14.63,QA'ed
2021-02-19 17:00:00,15.77,QA'ed
2021-02-19 17:15:00,16.34,QA'ed
2021-02-19 17:30:00,15.53,QA'ed
2021-02-19 17:45:00,13.7,QA'ed
2021-02-19 18:00:00,12.76,QA'ed
2021-02-19 18:15:00,13.45,QA'ed
2021-02-19 18:30:00,21.97,QA'ed
2021-02-19 18:45:00,23.38,QA'ed
2021-02-19 19:00:00,26.05,QA'ed
2021-02-19 19:15:00,24.26,QA'ed
2021-02-19 19:30:00,24.19,QA'ed
2021-02-19 19:45:00,23.95,QA'ed
2021-02-19 20:00:00,17.44,QA'ed
2021-02-19 20:15:00,17.11,QA'ed
2021-02-19 20:30:00,16.5,QA'ed
2021-02-19 20:45:00,17.25,QA'ed
2021-02-19 21:00:00,18.18,QA'ed
2021-02-19 21:15:00,20.59,QA'ed
2021-02-19 21:30:00,22.24,QA'ed
2021-02-19 21:45:00,16.95,QA'ed
2021-02-19 22:00:00,17.18,QA'ed
2021-02-19 22:15:00,18.84,QA'ed
2021-02-19 22:30:00,19.32,QA'ed
2021-02-19 22:45:00,18.32,QA'ed
2021-02-19 23:00:00,16.98,QA'ed
2021-02-19 23:15:00,18.32,QA'ed
2021-02-19 23:30:00,16.82,QA'ed
2021-02-19 23:45:00,16.84,QA'ed
2021-02-20 00:00:00,16.21,QA'ed
2021-02-20 00:15:00,17.82,QA'ed
2021-02-20 00:30:00,16.43,QA'ed
2021-02-20 00:45:00,17.09,QA'ed
2021-02-20 01:00:00,17.84,QA'ed
2021-02-20 01:15:00,16.89,QA'ed
2021-02-20 01:30:00,18.22,QA'ed
2021-02-20 01:45:00,19.2,QA'ed
2021-02-20 02:00:00,17.8,QA'ed
2021-02-20 02:15:00,17.12,QA'ed
2021-02-20 02:30:00,18.05,QA'ed
2021-02-20 02:45:00,19.78,QA'ed
2021-02-20 03:00:00,21.37,QA'ed
2021-02-20 03:15:00,23.55,QA'ed
2021-02-20 03:30:00,25.78,QA'ed
2021-02-20 03:45:00,26.09,QA'ed
2021-02-20 04:00:00,25.06,QA'ed
2021-02-20 04:15:00,23.94,QA'ed
2021-02-20 04:30:00,21.57,QA'ed
2021-02-20 04:45:00,19.94,QA'ed
2021-02-20 05:00:00,20.43,QA'ed
2021-02-20 05:15:00,20.31,QA'ed
2021-02-20 05:30:00,20.1,QA'ed
2021-02-20 05:45:00,21.38,QA'ed
2021-02-20 06:00:00,20.78,QA'ed
2021-02-20 06:15:00,21.23,QA'ed
2021-02-20 06:30:00,21.3,QA'ed
2021-02-20 06:45:00,21.0,QA'ed
2021-02-20 07:00:00,20.16,QA'ed
2021-02-20 07:15:00,20.73,QA'ed
2021-02-20 07:30:00,21.61,QA'ed
2021-02-20 07:45:00,22.29,QA'ed
2021-02-20 08:00:00,22.97,QA'ed
2021-02-20 08:15:00,23.91,QA'ed
2021-02-20 08:30:00,23.75,QA'ed
2021-02-20 08:45:00,22.63,QA'ed
2021-02-20 09:00:00,22.13,QA'ed
2021-02-20 09:15:00,21.54,QA'ed
2021-02-20 09:30:00,19.59,QA'ed
2021-02-20 09:45:00,17.83,QA'ed
2021-02-20 10:00:00,16.63,QA'ed
2021-02-20 10:15:00,15.38,QA'ed
2021-02-20 10:30:00,14.26,QA'ed
2021-02-20 10:45:00,15.72,QA'ed
2021-02-20 11:00:00,16.35,QA'ed
2021-02-20 11:15:00,17.45,QA'ed
2021-02-20 11:30:00,17.41,QA'ed
2021-02-20 11:45:00,16.8,QA'ed
2021-02-20 12:00:00,17.41,QA'ed
2021-02-20 12:15:00,17.69,QA'ed
2021-02-20 12:30:00,17.62,QA'ed
2021-02-20 12:45:00,15.58,QA'ed
2021-02-20 13:00:00,15.15,QA'ed
2021-02-20 13:15:00,14.98,QA'ed
2021-02-20 13:30:00,14.83,QA'ed
2021-02-20 13:45:00,14.52,QA'ed
2021-02-20 14:00:00,14.88,QA'ed
2021-02-20 14:15:00,14.23,QA'ed
2021-02-20 14:30:00,14.33,QA'ed
2021-02-20 14:45:00,12.93,QA'ed
2021-02-20 15:00:00,12.86,QA'ed
2021-02-20 15:15:00,14.07,QA'ed
2021-02-20 15:30:00,14.46,QA'ed
2021-02-20 15:45:00,14.39,QA'ed
2021-02-20 16:00:00,15.57,QA'ed
2021-02-20 16:15:00,16.7,QA'ed
2021-02-20 16:30:00,18.05,QA'ed
2021-02-20 16:45:00,17.46,QA'ed
2021-02-20 17:00:00,17.12,QA'ed
